,<TICKER>,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<RETURN>,<LOG_CLOSE>,<LOG_RETURN>
5737702,LLY.US,2008-02-05,36.3672,36.8882,36.2603,36.35411297908967,7670258.9712443,0.9841208155803359,3.5933073469345973,-0.016006609405421448
5737703,LLY.US,2008-02-06,36.5237,36.7298,36.063,36.46652110639832,5781943.1406677,1.0030920332830924,3.5963946097139523,0.0030872627793550483
5737704,LLY.US,2008-02-07,36.4603,36.5723,35.8689,36.33292070187994,10084663.554122,0.9963363545393165,3.5927242366675523,-0.0036703730464000546
5737705,LLY.US,2008-02-08,36.2107,36.2107,35.4658,35.63062939408932,6378083.9210422,0.9806706619169682,3.573205644184973,-0.019518592482579245
5737706,LLY.US,2008-02-11,35.5866,35.7134,35.2448,35.62838770449708,5952749.721943,0.9999370853215237,3.5731427275272853,-6.29166576876988e-05
5737707,LLY.US,2008-02-12,35.9124,36.3374,35.6787,36.19013047911102,7355872.7857699,1.015766718922929,3.588786442960448,0.01564371543316286
5737708,LLY.US,2008-02-13,36.389,36.389,35.5866,35.71400250938506,9168119.2365621,0.9868437067393062,3.5755428390382744,-0.013243603922173794
5737709,LLY.US,2008-02-14,35.6431,35.7064,35.1804,35.455842591244,7350079.5327133,0.992771464971667,3.5682880515629556,-0.007254787475318681
5737710,LLY.US,2008-02-15,35.3002,36.1384,35.2023,36.05578273906866,9134480.2114956,1.0169207697230926,3.58506725971756,0.01677920815460406
5737711,LLY.US,2008-02-19,36.1474,36.3524,35.5737,35.67945908994157,8338686.7095174,0.9895627380536847,3.574575147561624,-0.010492112155935603
5737712,LLY.US,2008-02-20,35.4361,35.757,35.1102,35.73521702674214,6048352.024997,1.0015627461352488,3.576136673879809,0.0015615263181847153
5737713,LLY.US,2008-02-21,35.9214,36.0353,35.2101,35.34468168010163,7687339.9322078,0.9890714152834651,3.5651479335023404,-0.010988740377468335
5737714,LLY.US,2008-02-22,36.396,36.396,35.2101,35.82779435229769,12771302.576895,1.0136686100774261,3.578723970736525,0.013576037234184513
5737715,LLY.US,2008-02-25,35.7798,36.4524,35.6282,36.39403984721887,7425203.0546628,1.0158046428801406,3.594405020774742,0.01568105003821699
5737716,LLY.US,2008-02-26,36.2107,37.2469,36.2107,37.210949443368314,11362850.608575,1.0224462466815667,3.6166030578451105,0.02219803707036815
5737717,LLY.US,2008-02-27,36.9121,37.1202,36.5673,36.76920399779315,5143786.8909222,0.9881286166522716,3.6046606469361624,-0.01194241090894792
5737718,LLY.US,2008-02-28,35.7214,36.3374,35.4994,36.13113046086677,6198531.4355184,0.9826465229716511,3.5871548333738255,-0.017505813562336978
5737719,LLY.US,2008-02-29,35.8005,35.97,35.232,35.47825343534987,9731187.295227,0.9819303460149407,3.568919929492101,-0.018234903881724572
5737720,LLY.US,2008-03-03,35.4994,35.651,35.2865,35.60294493492302,5779746.5700716,1.003514589572465,3.5724283573277313,0.00350842783563047
5737721,LLY.US,2008-03-04,35.3389,35.6222,35.2805,35.48130887909129,8264571.6315134,0.9965835394781508,3.56900604737794,-0.003422309949790976
5737722,LLY.US,2008-03-05,35.4717,35.9066,35.3696,35.76442841009688,6372914.5101862,1.0079793992935935,3.576953779609538,0.007947732231597652
5737723,LLY.US,2008-03-06,35.5222,35.6431,35.2191,35.23829886777486,6255736.1501833,0.9852890269546852,3.5621335271381933,-0.01482025247134472
5737724,LLY.US,2008-03-07,35.228,35.6351,35.0269,35.25963714609666,10257092.327009,1.0006055422369242,3.5627388861083973,0.0006053589702039617
5737725,LLY.US,2008-03-10,35.2528,36.0433,34.7772,35.062406353251,9914632.2330573,0.9944063294801236,3.557129512427327,-0.0056093736810703685
5737726,LLY.US,2008-03-11,35.7718,35.9621,35.2745,35.888349690182686,10492294.968964,1.023556379120428,3.580412721661017,0.02328320923369037
5737727,LLY.US,2008-03-12,35.8937,35.9758,35.228,35.3137129945097,8288033.3474117,0.9839882106412328,3.5642713586037025,-0.01614136305731481
5737728,LLY.US,2008-03-13,34.8922,35.2378,34.4463,34.878505935980414,9382639.1878255,0.9876759756586075,3.5518707637191285,-0.012400594884574087
5737729,LLY.US,2008-03-14,35.0546,35.0546,33.5736,33.91965197452882,11882145.739501,0.9725087432583387,3.5239945506861847,-0.027876213032943603
5737730,LLY.US,2008-03-17,33.1466,34.9269,33.0555,34.66474636766465,9653253.4550149,1.0219664515925853,3.545723215698558,0.021728665012373093
5737731,LLY.US,2008-03-18,35.1249,35.4093,34.6147,35.410955751429846,7601920.9950425,1.0215264631060812,3.5670212567629465,0.021298041064388307
5737732,LLY.US,2008-03-19,35.1429,36.396,35.1429,35.45169720755898,8118877.2224435,1.0011505325192327,3.5681711279268655,0.0011498711639190452
5737733,LLY.US,2008-03-20,35.4925,35.4994,34.8783,35.36558522792699,12922617.62249,0.9975710054407881,3.5657391785746153,-0.0024319493522501185
5737734,LLY.US,2008-03-24,35.4221,35.5955,35.1686,35.547834247596306,8164744.7659849,1.0051532872563749,3.570879233088164,0.005140054513548664
5737735,LLY.US,2008-03-25,35.4776,35.9551,35.4598,35.58966379682484,6439132.6342503,1.0011767116088475,3.572055252914539,0.0011760198263747336
5737736,LLY.US,2008-03-26,35.4717,35.7501,35.1636,35.60992114935971,9342330.7041522,1.0005691920173934,3.5726242830035986,0.0005690300890596582
5737737,LLY.US,2008-03-27,35.651,36.0562,35.651,35.780642492132934,6965390.9747227,1.0047942072676086,3.5774070346586746,0.004782751655076246
5737738,LLY.US,2008-03-28,35.8768,36.2315,35.5737,35.679530393721116,7527679.7353636,0.9971741117160193,3.5745771460142386,-0.0028298886444360293
5737739,LLY.US,2008-03-31,35.6222,36.7298,35.5668,36.602714614658986,11952819.590869,1.0258743377715625,3.6001224074563027,0.025545261442064204
5737740,LLY.US,2008-04-01,36.6842,37.0062,36.5514,36.90574658645087,10193112.161131,1.0082789480229022,3.608367272971352,0.008244865515049419
5737741,LLY.US,2008-04-02,36.9189,37.027,36.4861,36.7238573755346,7798286.9363792,0.9950715206237545,3.6034266085884368,-0.00494066438291556
5737742,LLY.US,2008-04-03,36.5881,36.8645,36.2523,36.748773758548765,7154734.1487628,1.0006784794625296,3.604104857987832,0.0006782493993952911
5737743,LLY.US,2008-04-04,36.7298,37.553,36.602,37.08421190127771,7871937.6658197,1.0091278730804158,3.613191323817444,0.009086465829612205
5737744,LLY.US,2008-04-07,37.4232,37.8779,36.9389,37.63985054819701,8639057.6440009,1.0149831590974205,3.6280633441512995,0.014872020333855757
5737745,LLY.US,2008-04-08,37.4153,37.5371,36.9466,37.10563638697639,6901533.9621588,0.9858072188534179,3.6137688822513416,-0.014294461899958037
5737746,LLY.US,2008-04-09,37.0398,37.2251,36.6357,36.73033503956277,7176379.8579965,0.9898855973389167,3.6036029814769535,-0.010165900774388193
5737747,LLY.US,2008-04-10,36.6515,37.4153,36.6515,37.16350467867053,7695403.4459586,1.0117932395291571,3.6153272227026934,0.011724241225739725
5737748,LLY.US,2008-04-11,37.0983,37.1479,36.6704,36.84045167811719,7537606.7000889,0.991307251473009,3.606596471847158,-0.00873075085553536
5737749,LLY.US,2008-04-14,36.8882,36.9389,36.5723,36.76474876448652,6767464.4184312,0.997945114400548,3.6045394720735384,-0.00205699977361928
5737750,LLY.US,2008-04-15,36.8882,36.9389,36.4078,36.57068075212572,7897656.519518,0.9947213562207649,3.59924684703112,-0.005292625042418661
5737751,LLY.US,2008-04-16,36.9042,37.341,36.6515,37.2841204462143,6064053.0631641,1.0195085155489514,3.61856751070046,0.019320663669339752
5737752,LLY.US,2008-04-17,37.0904,37.2598,36.3524,36.45658519696551,9767712.3475611,0.9778046192495654,3.596122105976853,-0.02244540472360692
5737753,LLY.US,2008-04-18,36.811,37.0339,36.5,36.94212455838415,8773975.1285836,1.0133182896531696,3.6093524868796707,0.013230380902817923
5737754,LLY.US,2008-04-21,35.9621,35.9988,35.0635,35.17479675360602,14293668.332925,0.9521595515714043,3.5603298248346764,-0.04902266204499405
5737755,LLY.US,2008-04-22,35.1745,35.1745,34.2333,34.79393858701603,12020065.338493,0.9891724131554237,3.549443193075564,-0.010886631759112567
5737756,LLY.US,2008-04-23,35.1745,35.3696,34.7515,34.89765471515935,9227478.1247803,1.0029808677130339,3.5524196268116506,0.002976433736086369
5737757,LLY.US,2008-04-24,34.8713,35.1022,34.4394,34.78722220437106,6269344.5914544,0.9968355320238665,3.549250141318754,-0.00316948549289628
5737758,LLY.US,2008-04-25,34.8852,35.4361,34.8337,35.015007149992925,6498405.7189296,1.006547948677352,3.555776745305459,0.006526603986704922
5737759,LLY.US,2008-04-28,35.1487,35.2101,34.8654,35.016244747419975,6925911.25229,1.0000353447715076,3.555812089452355,3.5344146895854095e-05
5737760,LLY.US,2008-04-29,34.9694,34.9694,33.9491,34.13358047771506,12066395.21169,0.974792720462409,3.5302816644691433,-0.025530424983211435
5737761,LLY.US,2008-04-30,34.2601,34.7059,34.0194,34.1275204785942,8658877.2520358,0.9998224622487285,3.53010411095618,-0.00017755351296361597
5737762,LLY.US,2008-05-01,34.17,35.2675,34.1531,35.27692151536516,8835926.2931303,1.0336795940827843,3.56322896869656,0.03312485774038034
5737763,LLY.US,2008-05-02,35.3894,35.3974,34.9269,35.03236396699906,5154850.5001746,0.9930674917804383,3.5562723190032175,-0.006956649693342482
5737764,LLY.US,2008-05-05,34.9396,34.9396,34.5355,34.75268741715383,4877050.9436916,0.9920166235396308,3.5482569047659807,-0.008015414237236975
5737765,LLY.US,2008-05-06,34.5514,34.7297,34.267,34.58009803933928,6030893.5284623,0.9950337832656545,3.543278315396854,-0.00497858936912684
5737766,LLY.US,2008-05-07,34.5355,34.8496,34.5355,34.71045471463013,3518535.6255642,1.0037697023051395,3.5470409301805716,0.0037626147837178108
5737767,LLY.US,2008-05-08,34.701,34.7356,34.2274,34.36019422363737,7474771.2543646,0.9899090780033738,3.5368987497088495,-0.010142180471721794
5737768,LLY.US,2008-05-09,34.3582,34.3582,33.8777,34.23697815416501,6051945.6790972,0.9964139879806733,3.5333062925355416,-0.0035924571733078866
5737769,LLY.US,2008-05-12,34.3294,34.7436,34.2185,34.41041580518166,4993570.1306251,1.0050657990385623,3.5383593035835657,0.005053011048023661
5737770,LLY.US,2008-05-13,33.8144,34.4176,33.6935,33.7377241635601,7566797.0640262,0.9804509295839355,3.51861662266618,-0.019742680917385534
5737771,LLY.US,2008-05-14,33.8144,34.273,33.7292,34.261891236867065,6162901.7683492,1.0155365273237107,3.5340336938495205,0.015417071183340557
5737772,LLY.US,2008-05-15,34.3444,34.587,33.9818,34.52768249761961,7322822.272035,1.0077576354123308,3.541761393528916,0.007727699679395444
5737773,LLY.US,2008-05-16,35.3627,35.3627,34.4394,34.72803530500606,7325527.6071442,1.0058026717373882,3.5475472946117854,0.005785901082869648
5737774,LLY.US,2008-05-19,34.7515,35.2448,34.6573,35.13812999869176,5328352.3220251,1.0118087501951654,3.5592868655971195,0.011739570985334064
5737775,LLY.US,2008-05-20,35.0348,35.3002,34.587,34.733007945085795,5827099.0195628,0.9884705858387727,3.547690472423565,-0.011596393173554658
5737776,LLY.US,2008-05-21,34.8575,35.0061,34.068,34.12679863623823,6600015.2791607,0.9825465934362493,3.530082959405176,-0.01760751301838903
5737777,LLY.US,2008-05-22,34.3017,34.6079,33.953,34.387818501774696,4378896.7952992,1.0076485306552985,3.5377023883459224,0.0076194289407465095
5737778,LLY.US,2008-05-23,34.3741,34.3741,33.7292,33.745595578578744,5079147.5519741,0.9813241155974227,3.518849907427049,-0.018852480918873555
5737779,LLY.US,2008-05-27,33.8193,34.0748,33.7707,34.00578264293296,4214644.5949432,1.0077102525497987,3.5265305878879056,0.007680680460856894
5737780,LLY.US,2008-05-28,34.1174,34.2453,33.6935,33.95107547052762,4963290.5664703,0.998391239131892,3.5249205315744714,-0.0016100563134343172
5737781,LLY.US,2008-05-29,33.855,34.701,33.855,34.477799594607916,8867526.2223308,1.0155142102799524,3.5403156268973905,0.015395095322919116
5737782,LLY.US,2008-05-30,34.5573,34.5573,34.0471,34.15314695189511,5719552.8638925,0.9905837191894468,3.530854732631934,-0.009460894265456543
5737783,LLY.US,2008-06-02,34.2453,34.3017,33.6251,33.76105955109343,8360841.183264,0.9885197284644388,3.5193080540425337,-0.011546678589400438
5737784,LLY.US,2008-06-03,33.9411,34.3741,33.6568,34.25073163386822,10239788.276845,1.0145040496147264,3.533707926052874,0.014399872010340492
5737785,LLY.US,2008-06-04,34.484,35.1804,34.484,34.79440032785404,10444896.084617,1.0158731994340298,3.5494564637138697,0.01574853766099589
5737786,LLY.US,2008-06-05,35.2101,35.3389,34.6723,35.08964332862351,11028673.079761,1.0084853596552177,3.557906025069926,0.008449561356056108
5737787,LLY.US,2008-06-06,35.0061,35.0061,34.3225,34.348583305222505,11013141.629765,0.9788809473934862,3.5365607748840024,-0.021345250185923474
5737788,LLY.US,2008-06-09,34.5939,34.5939,33.9045,34.185872179862145,9051524.3406238,0.99526294508526,3.531812464565586,-0.0047483103184165695
5737789,LLY.US,2008-06-10,33.8698,34.3661,33.6935,34.00512534891265,7283292.0769323,0.9947128208401842,3.5265112588114462,-0.005301205754139736
5737790,LLY.US,2008-06-11,33.9124,34.2274,33.5182,33.648267205790155,5667888.029481,0.9895057542220204,3.5159615601375074,-0.010549698673938854
5737791,LLY.US,2008-06-12,33.8074,34.273,33.7292,33.83739301207587,6478508.382983,1.0056206700074342,3.521566493120153,0.005604932982645743
5737792,LLY.US,2008-06-13,33.9887,34.3097,33.9887,34.28875773779245,6060479.598132,1.0133392287507343,3.5348175376993693,0.013251044579216456
5737793,LLY.US,2008-06-16,33.9887,34.281,33.4705,33.946312094358,7850515.0457873,0.9900128885959314,3.5247802205448937,-0.010037317154475985
5737794,LLY.US,2008-06-17,34.0967,34.474,33.8628,33.89479777841574,4838819.9151133,0.9984824768063445,3.5232615447466995,-0.001518675798194137
5737795,LLY.US,2008-06-18,33.8321,34.0471,33.2685,33.324140292999815,5945965.1856487,0.9831638622201981,3.506282068072587,-0.016979476674112873
5737796,LLY.US,2008-06-19,33.3646,34.068,33.0743,33.90117727929342,11593252.290164,1.0173158851577282,3.523449741786157,0.017167673713570655
5737797,LLY.US,2008-06-20,33.5796,34.2453,33.1466,33.290854834294784,10466187.475707,0.9819970132609106,3.5052827296680262,-0.01816701211813091
5737798,LLY.US,2008-06-23,33.3646,33.8628,33.3458,33.774011237580474,7581087.895795,1.014513187050636,3.5196916084386296,0.014408878770603178
5737799,LLY.US,2008-06-24,33.2081,33.4081,32.6096,33.30202886039446,13055187.118467,0.9860252792045963,3.505618321869012,-0.01407328656961733
5737800,LLY.US,2008-06-25,33.3567,33.6698,33.1982,33.343346921733435,8483237.4078862,1.0012407070305591,3.5068582598586406,0.0012399379896285473
5737801,LLY.US,2008-06-26,32.9059,33.2041,32.6009,32.647627478895664,9188028.6859496,0.9791346848152098,3.4857721878110017,-0.021086072047638873
5737802,LLY.US,2008-06-27,32.6276,32.8475,32.3224,32.36340754917445,10434262.502512,0.9912943159528225,3.4770283879188884,-0.00874379989211363
5737803,LLY.US,2008-06-30,32.462,33.0169,32.1719,32.74454468089417,7636940.9523586,1.0117767923893863,3.4887363735769807,0.011707985658092728
5737804,LLY.US,2008-07-01,32.3938,32.9426,32.2867,32.704384108405485,9099356.2804793,0.998773518676773,3.4875091395099886,-0.001227234066992175
5737805,LLY.US,2008-07-02,32.6999,33.1169,32.5691,32.70101648272122,6564150.4093496,0.999897028310544,3.4874061625185844,-0.00010297699140443996
5737806,LLY.US,2008-07-03,32.9138,33.4081,32.8475,33.32534639480645,6388165.3321376,1.0190920643832315,3.506318260453555,0.01891209793497038
5737807,LLY.US,2008-07-07,33.2834,33.4221,32.5761,32.78716037529202,8595321.0565847,0.9838505498746052,3.4900369867799697,-0.01628127367358507
5737808,LLY.US,2008-07-08,32.7563,34.484,32.6999,34.37444590359034,13213705.623517,1.0484118023680538,3.5373134366885393,0.04727644990856944
5737809,LLY.US,2008-07-09,34.3444,35.0824,34.2185,34.317022261718925,9163811.8989088,0.9983294671270492,3.535641506919625,-0.0016719297689144796
5737810,LLY.US,2008-07-10,34.2453,34.7059,33.7212,34.16727875655709,10396922.821285,0.9956364656577772,3.531268424575946,-0.004373082343678987
5737811,LLY.US,2008-07-11,33.7074,34.068,33.2892,33.81534994526934,6398902.8879421,0.9896998290734462,3.5209148397910197,-0.010353584784926132
5737812,LLY.US,2008-07-14,34.1531,34.48,34.0125,34.06308699974689,8058557.3345896,1.0073261715427615,3.5282143052950685,0.007299465504048775
5737813,LLY.US,2008-07-15,33.7212,34.287,33.7212,34.132282225120996,11538571.208997,1.002031384453635,3.530243629277239,0.0020293239821704205
5737814,LLY.US,2008-07-16,34.2274,34.4038,33.855,34.249835889129706,8961021.7961411,1.0034440610573117,3.533681773138498,0.0034381438612592634
5737815,LLY.US,2008-07-17,34.1898,34.4394,33.5528,34.322932506420315,9184619.7618213,1.0021342180303354,3.5358137169607287,0.0021319438222307126
5737816,LLY.US,2008-07-18,34.4038,34.4394,33.6935,33.98637085321802,9052870.9514579,0.9901942628841711,3.5259595869931197,-0.009854129967608833
5737817,LLY.US,2008-07-21,33.9818,34.1393,33.2834,33.46963388298461,6684558.0107758,0.9847957590863373,3.51063857650146,-0.015321010491659931
5737818,LLY.US,2008-07-22,33.2834,33.5459,32.9892,33.152297889227185,9399185.1384876,0.9905186894225708,3.5011120321549005,-0.00952654434655948
5737819,LLY.US,2008-07-23,33.5102,33.8252,33.1982,33.77887443523257,7880584.643635,1.0188999431683132,3.5198355903755094,0.018723558220608866
5737820,LLY.US,2008-07-24,34.0045,34.4038,33.5012,34.051230242274,6977307.5720972,1.0080629035631028,3.527866162406092,0.008030572030582767
5737821,LLY.US,2008-07-25,33.5182,34.3661,33.5182,33.91401270487703,5921418.3073466,0.9959702619723085,3.5238282831052885,-0.0040378793008031275
5737822,LLY.US,2008-07-28,33.9371,34.3661,33.7143,33.78714541729643,7233951.0042452,0.9962591484326961,3.520080417053867,-0.003747866051421697
5737823,LLY.US,2008-07-29,33.8193,34.5286,33.6855,34.23421668268053,7804075.1421688,1.013231992814499,3.53322563171189,0.013145214658023202
5737824,LLY.US,2008-07-30,34.4543,34.8426,33.3042,33.63012486441588,10469468.199254,0.9823541509985749,3.515422238633061,-0.017803393078829468
5737825,LLY.US,2008-07-31,33.4795,33.7847,33.2298,33.42267279119457,6951338.373956,0.9938313617907254,3.5092344957681143,-0.006187742864946447
5737826,LLY.US,2008-08-01,33.4161,33.6786,33.0318,33.36504797750919,6103285.4695142,0.998275876557049,3.5075088843137507,-0.0017256114543638343
5737827,LLY.US,2008-08-04,33.2755,33.8252,33.2755,33.6017884379729,6694116.5250104,1.0070954629114661,3.514579292873257,0.007070408559506381
5737828,LLY.US,2008-08-05,33.9491,34.0471,33.5102,33.907067647636424,9143760.1165922,1.0090852071825598,3.523623477837405,0.009044184964147928
5737829,LLY.US,2008-08-06,33.5012,34.3097,33.5012,34.052329319001764,4961932.8516486,1.0042841118811838,3.527898439037003,0.004274961199598522
5737830,LLY.US,2008-08-07,33.8074,34.3294,33.5012,33.756578195839055,6480659.5281762,0.9913148049170993,3.519175307832491,-0.008723131204512105
5737831,LLY.US,2008-08-08,33.7143,34.4603,33.5369,34.41207109854827,5862984.0784419,1.0194182271350598,3.5384074068544993,0.019232099022007947
